1.28,0
1.28,0.01
1.28,0.02
1.28,0.03
1.28,0.04
1.28,0.05
1.2816,0.06
1.2816,0.07
1.2816,0.08
1.2816,0.09
1.2816,0.1
1.2816,0.11
1.2816,0.12
1.2816,0.13
1.2816,0.14
1.2816,0.15
1.2816,0.16
1.2816,0.17
1.2864,0.18
1.2864,0.19
1.2864,0.2
1.2864,0.21
1.2864,0.22
1.2864,0.23
1.2864,0.24
1.2864,0.25
1.2864,0.26
1.2864,0.27
1.2864,0.28
1.2864,0.29
1.2864,0.3
1.2794,0.31
1.2794,0.32
1.2794,0.33
1.2794,0.34
1.2794,0.35
1.2794,0.36
1.2794,0.37
1.2794,0.38
1.2794,0.39
1.2794,0.4
1.2794,0.41
1.2794,0.42
1.2864,0.43
1.2864,0.44
1.2864,0.45
1.2864,0.46
1.2864,0.47
1.2864,0.48
1.2864,0.49
1.2864,0.5
1.2864,0.51
1.2864,0.52
1.2864,0.53
1.2864,0.54
1.2864,0.55
1.2818,0.56
1.2818,0.57
1.2818,0.58
1.2818,0.59
1.2818,0.6
1.2818,0.61
1.2818,0.62
1.2818,0.63
1.2818,0.64
1.2818,0.65
1.2818,0.66
1.2818,0.67
1.2829,0.68
1.2829,0.69
1.2829,0.7
1.2829,0.71
1.2829,0.72
1.2829,0.73
1.2829,0.74
1.2829,0.75
1.2829,0.76
1.2829,0.77
1.2829,0.78
1.2829,0.79
1.2879,0.8
1.2879,0.81
1.2879,0.82
1.2879,0.83
1.2879,0.84
1.2879,0.85
1.2879,0.86
1.2879,0.87
1.2879,0.88
1.2879,0.89
1.2879,0.9
1.2879,0.91
1.2879,0.92
1.2842,0.93
1.2842,0.94
1.2842,0.95
1.2842,0.96
1.2842,0.97
1.2842,0.98
1.2842,0.99
1.2842,1
1.2842,1.01
1.2842,1.02
1.2842,1.03
1.2842,1.04
1.2921,1.05
1.2921,1.06
1.2921,1.07
1.2921,1.08
1.2921,1.09
1.2921,1.1
1.2921,1.11
1.2921,1.12
1.2921,1.13
1.2921,1.14
1.2921,1.15
1.2921,1.16
1.2921,1.17
1.2874,1.18
1.2874,1.19
1.2874,1.2
1.2874,1.21
1.2874,1.22
1.2874,1.23
1.2874,1.24
1.2874,1.25
1.2874,1.26
1.2874,1.27
1.2874,1.28
1.2874,1.29
1.2912,1.3
1.2912,1.31
1.2912,1.32
1.2912,1.33
1.2912,1.34
1.2912,1.35
1.2912,1.36
1.2912,1.37
1.2912,1.38
1.2912,1.39
1.2912,1.4
1.2912,1.41
1.2956,1.42
1.2956,1.43
1.2956,1.44
1.2956,1.45
1.2956,1.46
1.2956,1.47
1.2956,1.48
1.2956,1.49
1.2956,1.5
1.2956,1.51
1.2956,1.52
1.2956,1.53
1.2956,1.54
1.2954,1.55
1.2954,1.56
1.2954,1.57
1.2954,1.58
1.2954,1.59
1.2954,1.6
1.2954,1.61
1.2954,1.62
1.2954,1.63
1.2954,1.64
1.2954,1.65
1.2954,1.66
1.311,1.67
1.311,1.68
1.311,1.69
1.311,1.7
1.311,1.71
1.311,1.72
1.311,1.73
1.311,1.74
1.311,1.75
1.311,1.76
1.311,1.77
1.311,1.78
1.3169,1.79
1.3169,1.8
1.3169,1.81
1.3169,1.82
1.3169,1.83
1.3169,1.84
1.3169,1.85
1.3169,1.86
1.3169,1.87
1.3169,1.88
1.3169,1.89
1.3169,1.9
1.3169,1.91
1.3334,1.92
1.3334,1.93
1.3334,1.94
1.3334,1.95
1.3334,1.96
1.3334,1.97
1.3334,1.98
1.3334,1.99
1.3334,2
1.3334,2.01
1.3334,2.02
1.3334,2.03
1.346,2.04
1.346,2.05
1.346,2.06
1.346,2.07
1.346,2.08
1.346,2.09
1.346,2.1
1.346,2.11
1.346,2.12
1.346,2.13
1.346,2.14
1.346,2.15
1.346,2.16
1.3481,2.17
1.3481,2.18
1.3481,2.19
1.3481,2.2
1.3481,2.21
1.3481,2.22
1.3481,2.23
1.3481,2.24
1.3481,2.25
1.3481,2.26
1.3481,2.27
1.3481,2.28
1.3578,2.29
1.3578,2.3
1.3578,2.31
1.3578,2.32
1.3578,2.33
1.3578,2.34
1.3578,2.35
1.3578,2.36
1.3578,2.37
1.3578,2.38
1.3578,2.39
1.3578,2.4
1.3497,2.41
1.3497,2.42
1.3497,2.43
1.3497,2.44
1.3497,2.45
1.3497,2.46
1.3497,2.47
1.3497,2.48
1.3497,2.49
1.3497,2.5
1.3497,2.51
1.3497,2.52
1.3497,2.53
1.3493,2.54
1.3493,2.55
1.3493,2.56
1.3493,2.57
1.3493,2.58
1.3493,2.59
1.3493,2.6
1.3493,2.61
1.3493,2.62
1.3493,2.63
1.3493,2.64
1.3493,2.65
1.3457,2.66
1.3457,2.67
1.3457,2.68
1.3457,2.69
1.3457,2.7
1.3457,2.71
1.3457,2.72
1.3457,2.73
1.3457,2.74
1.3457,2.75
1.3457,2.76
1.3457,2.77
1.3457,2.78
1.3364,2.79
1.3364,2.8
1.3364,2.81
1.3364,2.82
1.3364,2.83
1.3364,2.84
1.3364,2.85
1.3364,2.86
1.3364,2.87
1.3364,2.88
1.3364,2.89
1.3364,2.9
1.3403,2.91
1.3403,2.92
1.3403,2.93
1.3403,2.94
1.3403,2.95
1.3403,2.96
1.3403,2.97
1.3403,2.98
1.3403,2.99
1.3403,3
1.3403,3.01
1.3403,3.02
1.3403,3.03
1.3317,3.04
1.3317,3.05
1.3317,3.06
1.3317,3.07
1.3317,3.08
1.3317,3.09
1.3317,3.1
1.3317,3.11
1.3317,3.12
1.3317,3.13
1.3317,3.14
1.3317,3.15
1.3329,3.16
1.3329,3.17
1.3329,3.18
1.3329,3.19
1.3329,3.2
1.3329,3.21
1.3329,3.22
1.3329,3.23
1.3329,3.24
1.3329,3.25
1.3329,3.26
1.3329,3.27
1.3324,3.28
1.3324,3.29
1.3324,3.3
1.3324,3.31
1.3324,3.32
1.3324,3.33
1.3324,3.34
1.3324,3.35
1.3324,3.36
1.3324,3.37
1.3324,3.38
1.3324,3.39
1.3324,3.4
1.3246,3.41
1.3246,3.42
1.3246,3.43
1.3246,3.44
1.3246,3.45
1.3246,3.46
1.3246,3.47
1.3246,3.48
1.3246,3.49
1.3246,3.5
1.3246,3.51
1.3246,3.52
1.3299,3.53
1.3299,3.54
1.3299,3.55
1.3299,3.56
1.3299,3.57
1.3299,3.58
1.3299,3.59
1.3299,3.6
1.3299,3.61
1.3299,3.62
1.3299,3.63
1.3299,3.64
1.3299,3.65
1.3221,3.66
1.3221,3.67
1.3221,3.68
1.3221,3.69
1.3221,3.7
1.3221,3.71
1.3221,3.72
1.3221,3.73
1.3221,3.74
1.3221,3.75
1.3221,3.76
1.3221,3.77
1.3235,3.78
1.3235,3.79
1.3235,3.8
1.3235,3.81
1.3235,3.82
1.3235,3.83
1.3235,3.84
1.3235,3.85
1.3235,3.86
1.3235,3.87
