368,0
368,0.01
359,0.02
353,0.03
349,0.04
346,0.05
342,0.06
342,0.07
337,0.08
331,0.09
328,0.1
325,0.11
322,0.12
321,0.13
321,0.14
322,0.15
324,0.16
323,0.17
323,0.18
323,0.19
322,0.2
320,0.21
320,0.22
320,0.23
320,0.24
321,0.25
321,0.26
320,0.27
319,0.28
319,0.29
317,0.3
317,0.31
318,0.32
319,0.33
321,0.34
322,0.35
322,0.36
326,0.37
335,0.38
348,0.39
360,0.4
366,0.41
368,0.42
364,0.43
358,0.44
354,0.45
350,0.46
345,0.47
340,0.48
337,0.49
332,0.5
328,0.51
325,0.52
322,0.53
323,0.54
324,0.55
326,0.56
325,0.57
325,0.58
324,0.59
322,0.6
322,0.61
321,0.62
319,0.63
316,0.64
316,0.65
315,0.66
314,0.67
316,0.68
316,0.69
317,0.7
319,0.71
319,0.72
318,0.73
318,0.74
318,0.75
319,0.76
319,0.77
318,0.78
323,0.79
334,0.8
347,0.81
360,0.82
367,0.83
369,0.84
366,0.85
360,0.86
356,0.87
351,0.88
346,0.89
340,0.9
336,0.91
330,0.92
325,0.93
320,0.94
319,0.95
321,0.96
321,0.97
323,0.98
323,0.99
323,1
321,1.01
319,1.02
317,1.03
316,1.04
316,1.05
317,1.06
317,1.07
316,1.08
316,1.09
315,1.1
315,1.11
315,1.12
315,1.13
316,1.14
317,1.15
317,1.16
316,1.17
319,1.18
319,1.19
320,1.2
319,1.21
317,1.22
318,1.23
323,1.24
333,1.25
347,1.26
360,1.27
367,1.28
368,1.29
364,1.3
359,1.31
353,1.32
349,1.33
341,1.34
336,1.35
330,1.36
326,1.37
323,1.38
321,1.39
319,1.4
322,1.41
323,1.42
326,1.43
326,1.44
326,1.45
324,1.46
322,1.47
321,1.48
323,1.49
322,1.5
320,1.51
319,1.52
319,1.53
318,1.54
319,1.55
319,1.56
319,1.57
319,1.58
320,1.59
320,1.6
320,1.61
321,1.62
320,1.63
318,1.64
320,1.65
323,1.66
330,1.67
343,1.68
356,1.69
366,1.7
368,1.71
365,1.72
360,1.73
356,1.74
350,1.75
345,1.76
339,1.77
333,1.78
328,1.79
325,1.8
322,1.81
321,1.82
323,1.83
322,1.84
322,1.85
322,1.86
324,1.87
324,1.88
322,1.89
321,1.9
320,1.91
320,1.92
320,1.93
320,1.94
320,1.95
320,1.96
319,1.97
318,1.98
318,1.99
317,2
317,2.01
316,2.02
316,2.03
318,2.04
318,2.05
318,2.06
318,2.07
317,2.08
318,2.09
322,2.1
332,2.11
346,2.12
360,2.13
369,2.14
371,2.15
367,2.16
361,2.17
355,2.18
351,2.19
347,2.2
342,2.21
336,2.22
330,2.23
327,2.24
325,2.25
322,2.26
323,2.27
324,2.28
324,2.29
325,2.3
325,2.31
325,2.32
323,2.33
323,2.34
322,2.35
320,2.36
318,2.37
317,2.38
316,2.39
