1136,0.018095215782523155,0.31281480193138123,0.51600146293640137,0.010649333707988262,0.00034441999741829932,0.15917079150676727,0.042759314179420471,0.56615936756134033,0,98.194740295410156
1137,0.022025600075721741,0.32662707567214966,0.5125659704208374,0.011503961868584156,0.00029675080440938473,0.1883888840675354,0.037340667098760605,0.67296314239501953,0,98.263702392578125
1138,0.029590323567390442,0.34881067276000977,0.49942195415496826,0.012933032587170601,0.00023609238269273192,0.24444353580474854,0.030298959463834763,0.86774992942810059,0,98.321830749511719
1139,0.043343227356672287,0.37998306751251221,0.48915296792984009,0.015067627653479576,0.00017497835506219417,0.34417000412940979,0.023025829344987869,1.1999218463897705,0,98.238990783691406
1140,0.048626814037561417,0.38971656560897827,0.48101064562797546,0.015760704874992371,0.00016033873544074595,0.37996214628219604,0.021264836192131042,1.326573371887207,0,98.116287231445313
1141,0.05753200501203537,0.40489080548286438,0.47462764382362366,0.01687270775437355,0.00014010279846843332,0.44345903396606445,0.018783306702971458,1.5256557464599609,0,98.132148742675781
1142,0.073126710951328278,0.42690736055374146,0.47088131308555603,0.018541233614087105,0.00011661070311674848,0.54573357105255127,0.015893040224909782,1.8768010139465332,-0.46311187744140625,98.027511596679688
1143,0.089372195303440094,0.44578585028648376,0.47194916009902954,0.02002989873290062,0.00010062159708468243,0.64350956678390503,0.013910900801420212,2.2432441711425781,-1.2471771240234375,98.050445556640625
1144,0.1064261868596077,0.4629838764667511,0.478558748960495,0.021428925916552544,8.8404005509801209E-05,0.74394065141677856,0.012372495606541634,2.6155970096588135,-2.0294189453125,97.838233947753906
1145,0.12225756794214249,0.47662955522537231,0.48049348592758179,0.02257598377764225,8.0245808931067586E-05,0.82742470502853394,0.011346936225891113,2.9708423614501953,-2.5566329956054688,98.158355712890625
1146,0.12565281987190247,0.47950762510299683,0.48057761788368225,0.022824930027127266,7.8602963185403496E-05,0.8470039963722229,0.011131301522254944,3.0408039093017578,-2.6652297973632813,97.75628662109375
1147,0.12464266270399094,0.47845882177352905,0.47884565591812134,0.022742360830307007,7.9295714385807514E-05,0.83804142475128174,0.011222993023693562,3.0268704891204834,-2.5903091430664063,97.567535400390625
1148,0.10706257075071335,0.46263155341148376,0.47803694009780884,0.021423084661364555,8.9124550868291408E-05,0.73402929306030273,0.012487762607634068,2.66139817237854,-1.9667587280273438,98.231605529785156
1149,0.096356064081192017,0.45158037543296814,0.48080617189407349,0.020524393767118454,9.7136318800039589E-05,0.66460847854614258,0.013523833826184273,2.4463298320770264,-1.553466796875,98.274040222167969
1150,0.089989818632602692,0.44463783502578735,0.48619973659515381,0.019968915730714798,0.0001025996170938015,0.62402474880218506,0.01422665361315012,2.3140430450439453,-1.3553695678710938,97.988327026367188
1151,0.059708349406719208,0.40715759992599487,0.45922350883483887,0.017075128853321075,0.00013841246254742146,0.44655832648277283,0.018629947677254677,1.602705717086792,0,97.751800537109375
1152,0.040379013866186142,0.37376338243484497,0.44847321510314941,0.014662088826298714,0.00018588530656415969,0.31986832618713379,0.024365831166505814,1.138404369354248,0,97.56103515625
1153,0.026965545490384102,0.34221512079238892,0.4420228898525238,0.012537695467472076,0.00025176929193548858,0.22700980305671692,0.032090067863464355,0.79751127958297729,0,97.875587463378906
1154,0.018270270898938179,0.31430304050445557,0.43819332122802734,0.010776628740131855,0.00033737719058990479,0.16290707886219025,0.041891705244779587,0.56598466634750366,0,97.608306884765625
1155,0.015565965324640274,0.30373877286911011,0.43581780791282654,0.010146773420274258,0.0003787701134569943,0.14306960999965668,0.046495281159877777,0.48906704783439636,0,97.408493041992188
