0.427000,0.427000,0.427000,0.427000,0.427000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427900,0.427900,0.427900,0.427900,0.427900,0.427900,0.427900,0.427900,0.427900,0.427900,0.427900,0.427900,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.427000,0.427000,0.427000,0.427000,0.427000,0.427000,0.427000,0.427000,0.427000,0.427000,0.427000,0.427000,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.427300,0.427300,0.427300,0.427300,0.427300,0.427300,0.427300,0.427300,0.427300,0.427300,0.427300,0.427300,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.427500,0.427500,0.427500,0.427500,0.427500,0.427500,0.427500,0.427500,0.427500,0.427500,0.427500,0.427500,0.427500,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.427200,0.427200,0.427200,0.427200,0.427200,0.427200,0.427200,0.427200,0.427200,0.427200,0.427200,0.427200,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.427400,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.427700,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428100,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.427800,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.430100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429100,0.429200,0.429200,0.429200,0.429200,0.429200,0.429200,0.429200,0.429200,0.429200,0.429200,0.429200,0.429200,0.429900,0.429900,0.429900,0.429900,0.429900,0.429900,0.429900,0.429900,0.429900,0.429900,0.429900,0.429900,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.429800,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428700,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.428800,0.429600,0.429600,0.429600,0.429600,0.429600,0.429600,0.429600,0.429600,0.429600,0.429600,0.429600,0.429600,0.428200,0.428200,0.428200,0.428200,0.428200,0.428200,0.428200,0.428200,0.428200,0.428200,0.428200,0.428200,0.428200,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428600,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.429700,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.428500,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429000,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.429400,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.430200,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.428900,0.430300,0.430300,0.430300,0.430300,0.430300,0.430300,0.430300,0.430300,0.430300,0.430300,0.430300,0.430300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.429300,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.430000,0.431200,0.431200,0.431200,0.431200,0.431200,0.431200,0.431200,0.431200,0.431200,0.431200,0.431200,0.431200,0.431200,0.430500,0.430500,0.430500,0.430500,0.430500,0.430500,0.430500,0.430500,0.430500,0.430500,0.430500,0.430500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432700,0.432700,0.432700,0.432700,0.432700,0.432700,0.432700,0.432700,0.432700,0.432700,0.432700,0.432700,0.432700,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.431600,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.432000,0.432000,0.432000,0.432000,0.432000,0.432000,0.432000,0.432000,0.432000,0.432000,0.432000,0.432000,0.432000,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.432500,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.432100,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.435000,0.435000,0.435000,0.435000,0.435000,0.435000,0.435000,0.435000,0.435000,0.435000,0.435000,0.435000,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.436500,0.436500,0.436500,0.436500,0.436500,0.436500,0.436500,0.436500,0.436500,0.436500,0.436500,0.436500,0.435500,0.435500,0.435500,0.435500,0.435500,0.435500,0.435500,0.435500,0.435500,0.435500,0.435500,0.435500,0.435500,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.435200,0.434800,0.434800,0.434800,0.434800,0.434800,0.434800,0.434800,0.434800,0.434800,0.434800,0.434800,0.434800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.433400,0.433400,0.433400,0.433400,0.433400,0.433400,0.433400,0.433400,0.433400,0.433400,0.433400,0.433400,0.433400,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.434600,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.434700,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433900,0.433900,0.433900,0.433900,0.433900,0.433900,0.433900,0.433900,0.433900,0.433900,0.433900,0.433900,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.434500,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433300,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.433600,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.434300,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.433500,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.434200,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.434100,0.434100,0.434100,0.434100,0.434100,0.434100,0.434100,0.434100,0.434100,0.434100,0.434100,0.434100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433100,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.433200,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.432600,0.432600,0.432600,0.432600,0.432600,0.432600,0.432600,0.432600,0.432600,0.432600,0.432600,0.432600,0.432600,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.434000,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.432900,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.433800,0.432400,0.432400,0.432400,0.432400,0.432400,0.432400,0.432400,0.432400,0.432400,0.432400,0.432400,0.432400,0.432400,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.432800,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.433700,0.432400
