20397,679767,Affectiva AFFDEX; Affectiva AFFDEX Landmarks,,,,,FaceRecording-1,20390,0.11003367602825165,0.35225698351860046,0.88432085514068604,0.0075090015307068825,0.0004590503522194922,0.070892795920372009,0.10675935447216034,12.146556854248047,0,97.174003601074219,32.253749847412109,5.5202879593707621E-05,4.5237447920953855E-05,0.0021448181942105293,0.0071477675810456276,0.0011763725196942687,0.0043755145743489265,0.0029158424586057663,17.135124206542969,0.055786468088626862,0.18478657305240631,0.031289760023355484,7.0841116439623875E-07,2.81961438304279E-05,0.00027090116054750979,40.045509338378906,0.0045330123975872993,0.0038545106071978807,0.0046643456444144249,0.00084260059520602226,-1.7235138416290283,-4.3117918968200684,2.467475414276123,65.965950012207031,20390,640,480,0,344.64788818359375,252.75885009765625,1,360.22061157226563,280.90939331054688,2,390.17941284179688,295.90036010742188,3,419.79888916015625,286.35113525390625,4,436.877685546875,261.3056640625,5,357.80734252929688,208.92961120605469,6,370.48260498046875,206.984619140625,7,383.67584228515625,210.39753723144531,8,408.50628662109375,212.36572265625,9,421.58065795898438,209.85488891601563,10,434.52874755859375,213.33673095703125,11,396.46649169921875,222.60659790039063,12,395.62911987304688,246.27629089355469,13,383.9847412109375,247.34597778320313,14,395.3507080078125,251.06622314453125,15,406.13790893554688,249.70864868164063,16,363.18130493164063,220.62789916992188,17,381.68887329101563,220.97467041015625,18,410.36648559570313,223.29960632324219,19,428.97061157226563,225.45220947265625,20,377.88473510742188,269.46182250976563,21,391.40408325195313,265.23672485351563,22,394.83575439453125,266.90390014648438,23,398.08041381835938,265.58883666992188,24,408.74386596679688,270.99240112304688,25,400.78530883789063,273.55844116210938,26,393.12210083007813,274.26055908203125,27,385.43740844726563,272.64956665039063,28,394.95721435546875,269.51980590820313,29,393.419921875,270.46728515625,30,372.18646240234375,217.98161315917969,31,372.18807983398438,223.55378723144531,32,419.570068359375,221.21694946289063,33,419.36572265625,226.28303527832031,,,,,,,,,,,
20398,679798,Affectiva AFFDEX; Affectiva AFFDEX Landmarks,,,,,FaceRecording-1,20391,0.0900682732462883,0.33662828803062439,0.88564127683639526,0.0069648581556975842,0.00053914514137431979,0.058982688933610916,0.12331365048885345,10.459881782531738,0,97.153404235839844,29.818862915039063,4.4525149860419333E-05,4.7171302867354825E-05,0.0016423751367256045,0.004677576944231987,0.0017979831900447607,0.0031889742240309715,0.0030059949494898319,16.952381134033203,0.056504838168621063,0.12109090387821198,0.031882435083389282,6.8364403205123381E-07,2.6553383577265777E-05,0.00027477651019580662,40.121177673339844,0.0048738191835582256,0.0043128523975610733,0.0060773319564759731,0.00081793626304715872,-3.0861377716064453,-4.3491573333740234,0.22842979431152344,65.383087158203125,20391,640,480,0,344.94482421875,252.58723449707031,1,360.97586059570313,281.07965087890625,2,391.18719482421875,295.25003051757813,3,420.17666625976563,284.84320068359375,4,436.89691162109375,258.79525756835938,5,357.10693359375,209.377685546875,6,370.45022583007813,207.48355102539063,7,383.97482299804688,210.87052917480469,8,407.686767578125,212.16389465332031,9,420.85736083984375,208.98594665527344,10,434.56350708007813,211.76162719726563,11,396.3775634765625,221.93782043457031,12,395.82415771484375,246.32096862792969,13,384.03091430664063,247.26889038085938,14,395.59356689453125,250.95506286621094,15,406.25482177734375,249.21267700195313,16,363.29580688476563,220.59698486328125,17,381.80752563476563,220.61517333984375,18,410.22198486328125,221.94888305664063,19,428.62417602539063,223.27143859863281,20,377.7208251953125,269.13177490234375,21,391.39065551757813,264.72482299804688,22,394.91119384765625,266.41110229492188,23,398.19619750976563,264.91488647460938,24,408.86746215820313,270.17160034179688,25,401.40414428710938,272.76873779296875,26,393.5709228515625,274.01028442382813,27,385.48907470703125,272.44638061523438,28,395.05596923828125,269.31082153320313,29,393.87139892578125,269.82034301757813,30,372.435302734375,217.73895263671875,31,372.37631225585938,223.25538635253906,32,419.35406494140625,219.45338439941406,33,419.23345947265625,224.4326171875,,,,,,,,,,,
20399,679831,Affectiva AFFDEX; Affectiva AFFDEX Landmarks,,,,,FaceRecording-1,20392,0.064987629652023315,0.32028183341026306,0.83762305974960327,0.0063491491600871086,0.0006069634691812098,0.053582187741994858,0.1341758519411087,7.1722211837768555,0,97.217010498046875,27.145393371582031,3.4197761124232784E-05,5.0677062972681597E-05,0.0011221937602385879,0.0035673221573233604,0.003701705252751708,0.0027551767416298389,0.0027121652383357286,17.051471710205078,0.059530604630708694,0.084845945239067078,0.031055690720677376,6.8495836558213341E-07,2.709616455831565E-05,0.00027938644052483141,37.007171630859375,0.009448622353374958,0.0049968012608587742,0.0083057098090648651,0.0015187014359980822,-2.6377139091491699,-4.2328915596008301,0.71987390518188477,64.98419189453125,20392,640,480,0,344.90216064453125,251.86532592773438,1,360.76321411132813,280.58145141601563,2,390.8150634765625,295.26190185546875,3,419.5057373046875,285.2911376953125,4,436.62841796875,259.25991821289063,5,357.623291015625,208.64201354980469,6,370.27474975585938,206.75796508789063,7,383.01123046875,209.7215576171875,8,407.88018798828125,211.329345703125,9,420.90542602539063,208.47463989257813,10,433.9844970703125,211.40550231933594,11,396.19058227539063,221.63494873046875,12,395.43698120117188,245.858642578125,13,383.9637451171875,246.54545593261719,14,395.25808715820313,250.40956115722656,15,406.0166015625,248.63565063476563,16,363.4638671875,220.39263916015625,17,381.73516845703125,220.25428771972656,18,409.8973388671875,221.69033813476563,19,428.392578125,223.07743835449219,20,378.042724609375,269.37496948242188,21,391.259033203125,263.975341796875,22,394.75079345703125,265.66921997070313,23,398.00823974609375,264.1575927734375,24,408.17495727539063,270.38839721679688,25,400.83380126953125,273.54348754882813,26,393.15652465820313,274.78921508789063,27,385.46990966796875,272.91412353515625,28,394.83773803710938,268.60992431640625,29,393.4212646484375,270.40451049804688,30,372.4117431640625,217.20687866210938,31,372.48580932617188,223.07673645019531,32,419.008544921875,218.83953857421875,33,418.84597778320313,224.35321044921875,,,,,,,,,,,
20400,679863,Affectiva AFFDEX; Affectiva AFFDEX Landmarks,,,,,FaceRecording-1,20393,0.065744869410991669,0.31452646851539612,0.88408839702606201,0.0063716513104736805,0.00068208854645490646,0.045250561088323593,0.14952786266803741,8.0974702835083008,0,96.915885925292969,26.151174545288086,3.8567864976357669E-05,5.4929641919443384E-05,0.0007370806997641921,0.0029978305101394653,0.069905661046504974,0.0032638148404657841,0.0014984552981331944,15.95255184173584,0.055906686931848526,0.075779832899570465,0.029291171580553055,7.4364578495078604E-07,2.7089705326943658E-05,0.00021374256175477058,39.840347290039063,0.027947487309575081,0.0056313434615731239,0.012996017001569271,0.0045387395657598972,-0.0088177695870399475,-4.7620987892150879,2.6132340431213379,64.778404235839844,20393,640,480,0,345.34683227539063,252.99961853027344,1,360.9932861328125,281.28570556640625,2,390.43914794921875,295.86941528320313,3,418.63107299804688,286.2337646484375,4,435.17776489257813,262.0299072265625,5,357.23052978515625,208.849853515625,6,371.10336303710938,207.23674011230469,7,384.46099853515625,210.99272155761719,8,408.06591796875,213.31039428710938,9,421.73724365234375,210.20460510253906,10,434.84848022460938,213.23529052734375,11,396.50106811523438,223.88551330566406,12,395.641357421875,245.30827331542969,13,383.62686157226563,247.14668273925781,14,394.99234008789063,250.35322570800781,15,405.7393798828125,249.51515197753906,16,363.47048950195313,222.60797119140625,17,381.56939697265625,222.77926635742188,18,409.81234741210938,225.05178833007813,19,428.09991455078125,226.99871826171875,20,377.66152954101563,269.2078857421875,21,391.35208129882813,263.7034912109375,22,394.7265625,265.6014404296875,23,398.19873046875,263.98272705078125,24,408.96200561523438,270.8060302734375,25,401.49270629882813,273.6370849609375,26,393.26107788085938,274.85171508789063,27,385.31866455078125,272.80764770507813,28,394.68008422851563,268.8165283203125,29,393.55941772460938,270.05767822265625,30,372.3426513671875,221.03199768066406,31,372.4493408203125,225.11329650878906,32,418.79666137695313,223.68051147460938,33,418.846435546875,227.63298034667969,,,,,,,,,,,
20401,679894,Affectiva AFFDEX; Affectiva AFFDEX Landmarks,,,,,FaceRecording-1,20394,0.044778108596801758,0.30469700694084167,0.77760058641433716,0.0061571467667818069,0.00066993257496505976,0.05052851140499115,0.13659487664699554,4.4465231895446777,0,97.647491455078125,24.423673629760742,4.0925024222815409E-05,5.3323779866332188E-05,0.00048712419811636209,0.0032131543848663568,2.9354455471038818,0.0033383069094270468,0.00069852278102189302,15.253538131713867,0.052596572786569595,0.090208344161510468,0.030815998092293739,7.6828985129395733E-07,2.8065333026461303E-05,0.00015297193021979183,32.630435943603516,0.037512481212615967,0.0058365524746477604,0.018240012228488922,0.0051227109506726265,-0.31839990615844727,-3.3705775737762451,4.3089675903320313,67.000343322753906,20394,640,480,0,345.54641723632813,252.2183837890625,1,360.6319580078125,279.3551025390625,2,389.22286987304688,294.51156616210938,3,418.84320068359375,285.99624633789063,4,436.62832641601563,262.37991333007813,5,357.25497436523438,208.41751098632813,6,370.51181030273438,206.83018493652344,7,384.07461547851563,210.65327453613281,8,408.32089233398438,213.13507080078125,9,422.63394165039063,210.32427978515625,10,435.99826049804688,214.17352294921875,11,396.46981811523438,224.205810546875,12,395.047607421875,245.34182739257813,13,383.75350952148438,246.4498291015625,14,394.57391357421875,250.04217529296875,15,405.62875366210938,249.234130859375,16,362.87216186523438,222.67041015625,17,381.59283447265625,222.87338256835938,18,410.51177978515625,225.70733642578125,19,429.64752197265625,228.15655517578125,20,377.67681884765625,268.74594116210938,21,391.780517578125,264.0096435546875,22,394.81698608398438,265.77557373046875,23,397.97467041015625,264.44161987304688,24,408.2191162109375,270.91012573242188,25,400.23663330078125,273.00091552734375,26,392.32553100585938,273.48110961914063,27,384.92294311523438,271.8612060546875,28,394.71768188476563,268.51666259765625,29,392.59869384765625,269.77374267578125,30,371.67514038085938,221.66127014160156,31,371.91299438476563,225.25070190429688,32,420.07269287109375,225.04118347167969,33,419.93862915039063,228.69598388671875,,,,,,,,,,,
20402,679927,Affectiva AFFDEX; Affectiva AFFDEX Landmarks,,,,,FaceRecording-1,20395,0.046494331210851669,0.30787080526351929,0.78048956394195557,0.0063934405334293842,0.00064659159397706389,0.052733313292264938,0.13042992353439331,4.5604910850524902,0,98.352996826171875,24.929697036743164,3.9015569200273603E-05,5.9295249229762703E-05,0.00038739753654226661,0.0030555566772818565,25.501739501953125,0.003417137311771512,0.00050570646999403834,14.628293991088867,0.052914924919605255,0.070162422955036163,0.031038347631692886,8.2040571669494966E-07,2.939595105999615E-05,0.00013112266606185585,32.495426177978516,0.099145203828811646,0.0065352302044630051,0.027258943766355515,0.014531796798110008,-1.3720430135726929,-1.5519742965698242,4.1854381561279297,66.517326354980469,20395,640,480,0,345.89300537109375,251.25830078125,1,360.5120849609375,278.8577880859375,2,389.36895751953125,293.51766967773438,3,419.56491088867188,285.84817504882813,4,437.77194213867188,261.906005859375,5,359.55694580078125,207.86460876464844,6,371.3255615234375,207.07369995117188,7,383.72003173828125,210.43106079101563,8,407.61697387695313,212.81425476074219,9,420.95639038085938,210.05059814453125,10,434.79464721679688,212.50288391113281,11,396.13888549804688,223.40936279296875,12,394.33602905273438,244.95806884765625,13,383.23715209960938,245.55477905273438,14,394.044677734375,249.53182983398438,15,405.44439697265625,248.67088317871094,16,363.43096923828125,221.32974243164063,17,382.04217529296875,221.57191467285156,18,410.6463623046875,224.07624816894531,19,429.76278686523438,226.29411315917969,20,377.59600830078125,268.6014404296875,21,391.03912353515625,264.16458129882813,22,394.062744140625,265.890380859375,23,397.03445434570313,264.5260009765625,24,408.105224609375,270.30218505859375,25,399.41510009765625,272.16171264648438,26,391.94436645507813,272.34817504882813,27,385.14926147460938,271.1282958984375,28,394.15447998046875,268.34097290039063,29,392.09915161132813,269.32537841796875,30,372.04931640625,219.42829895019531,31,372.5322265625,223.8375244140625,32,419.77597045898438,222.54277038574219,33,419.82501220703125,226.90318298339844,,,,,,,,,,,
20403,679958,Affectiva AFFDEX; Affectiva AFFDEX Landmarks,,,,,FaceRecording-1,20396,0.06615978479385376,0.33308389782905579,0.79735547304153442,0.0075122094713151455,0.00049408420454710722,0.071619443595409393,0.10070254653692245,6.1185116767883301,0,98.173164367675781,29.094345092773438,4.1467348637524992E-05,8.3555431046988815E-05,0.000412501220125705,0.0024350720923393965,8.0524091720581055,0.0035895411856472492,0.00044246381730772555,13.948793411254883,0.058607149869203568,0.07254888117313385,0.033263217657804489,8.4098314800939988E-07,2.89267445623409E-05,0.00013463677896652371,32.675651550292969,0.28363141417503357,0.0084146596491336823,0.036870956420898438,0.036345615983009338,-1.946366548538208,-2.0792675018310547,2.853801965713501,65.95782470703125,20396,640,480,0,345.707275390625,251.96516418457031,1,360.27230834960938,280.05279541015625,2,390.00140380859375,294.92507934570313,3,420.28909301757813,285.57583618164063,4,437.59359741210938,260.34609985351563,5,358.46685791015625,208.54978942871094,6,371.16082763671875,206.97666931152344,7,384.24246215820313,210.27571105957031,8,407.65805053710938,212.29457092285156,9,421.033203125,209.34779357910156,10,435.06893920898438,212.14944458007813,11,396.0096435546875,222.43508911132813,12,394.6639404296875,245.49803161621094,13,383.57046508789063,246.55502319335938,14,394.28753662109375,250.36085510253906,15,405.61233520507813,249.17648315429688,16,363.72210693359375,221.11991882324219,17,382.00216674804688,221.13003540039063,18,410.52499389648438,223.29766845703125,19,429.56243896484375,225.05509948730469,20,376.94729614257813,268.87957763671875,21,390.88790893554688,264.678466796875,22,394.14007568359375,266.22293090820313,23,397.39334106445313,264.87326049804688,24,408.34109497070313,270.25631713867188,25,399.75814819335938,271.93304443359375,26,392.27096557617188,272.11819458007813,27,384.84576416015625,271.37991333007813,28,394.29013061523438,268.8245849609375,29,392.47308349609375,268.80178833007813,30,372.47640991210938,218.22685241699219,31,372.79937744140625,223.59297180175781,32,419.80706787109375,220.66105651855469,33,419.60043334960938,225.98912048339844,,,,,,,,,,,
20404,680007,Affectiva AFFDEX; Affectiva AFFDEX Landmarks,,,,,FaceRecording-1,20397,0.12965995073318481,0.37271988391876221,0.89098548889160156,0.0092911915853619576,0.00036772736348211765,0.094149947166442871,0.079585053026676178,12.698200225830078,0,98.194122314453125,35.074867248535156,5.1664999773493037E-05,0.00012968988448847085,0.00043261336395516992,0.0023209024220705032,1.1991301774978638,0.0030639250762760639,0.00035251068766228855,13.539463043212891,0.070139691233634949,0.04897824302315712,0.034849461168050766,8.5401489968717215E-07,2.9707025532843545E-05,0.00013443584612105042,37.934383392333984,0.4551064670085907,0.011309603229165077,0.045459985733032227,0.053139973431825638,-2.8377270698547363,-2.020503044128418,3.4126198291778564,67.187484741210938,20397,640,480,0,345.22927856445313,250.7838134765625,1,359.63400268554688,279.03475952148438,2,389.09518432617188,293.62109375,3,419.67776489257813,284.88128662109375,4,437.99859619140625,259.75949096679688,5,358.5345458984375,208.35108947753906,6,370.94949340820313,207.1754150390625,7,383.93865966796875,210.51234436035156,8,407.95086669921875,212.33683776855469,9,421.435791015625,209.42166137695313,10,435.43450927734375,212.09283447265625,11,395.89755249023438,222.48919677734375,12,394.40353393554688,245.49394226074219,13,383.1026611328125,246.09620666503906,14,394.05410766601563,250.18080139160156,15,405.633544921875,248.67483520507813,16,362.896728515625,220.999267578125,17,381.43496704101563,220.95755004882813,18,411.02105712890625,223.246826171875,19,429.96987915039063,224.91729736328125,20,376.72662353515625,268.53125,21,390.99014282226563,264.4813232421875,22,394.04025268554688,266.04037475585938,23,397.11355590820313,264.66287231445313,24,407.68655395507813,270.1143798828125,25,399.0074462890625,271.44296264648438,26,391.58724975585938,271.66949462890625,27,384.33993530273438,270.94659423828125,28,394.16903686523438,268.55062866210938,29,391.8770751953125,268.47662353515625,30,371.6392822265625,218.27311706542969,31,372.06201171875,223.57449340820313,32,420.22012329101563,220.7158203125,33,420.10015869140625,226.06367492675781,,,,,,,,,,,
20405,680038,Affectiva AFFDEX; Affectiva AFFDEX Landmarks,,,,,FaceRecording-1,20398,0.34579703211784363,0.43693530559539795,1.0347393751144409,0.012626286596059799,0.00024582265177741647,0.13463270664215088,0.058090448379516602,32.553123474121094,-0.65110015869140625,98.465309143066406,43.545169830322266,4.0674411138752475E-05,0.00017617069534026086,0.0004135316121391952,0.0019961565267294645,0.3327052891254425,0.0027605155482888222,0.00029721102328039706,12.796231269836426,0.081264466047286987,0.045344389975070953,0.038206964731216431,8.5943014482836588E-07,2.8060085242032073E-05,0.00012887798948213458,46.256290435791016,0.45010966062545776,0.013628224842250347,0.054482989013195038,0.04428529366850853,-2.9233498573303223,-1.1931180953979492,2.4032862186431885,67.281135559082031,20398,640,480,0,345.26510620117188,250.55142211914063,1,359.68182373046875,278.796875,2,389.54879760742188,293.2030029296875,3,420.02960205078125,284.14212036132813,4,438.83612060546875,259.1417236328125,5,357.74041748046875,208.80848693847656,6,370.03076171875,207.15403747558594,7,383.2216796875,210.32333374023438,8,407.59796142578125,212.07661437988281,9,421.22650146484375,209.17054748535156,10,435.33740234375,212.01547241210938,11,395.42092895507813,222.20541381835938,12,393.83432006835938,245.08309936523438,13,382.57937622070313,245.69462585449219,14,393.54391479492188,249.70278930664063,15,405.29437255859375,248.08552551269531,16,362.42156982421875,220.938232421875,17,380.92306518554688,220.84443664550781,18,410.64208984375,222.68968200683594,19,429.63308715820313,223.99812316894531,20,376.573486328125,268.48947143554688,21,390.471435546875,264.39059448242188,22,393.6142578125,265.92333984375,23,396.813232421875,264.46524047851563,24,407.59017944335938,269.42166137695313,25,399.02630615234375,270.73541259765625,26,391.78814697265625,271.07806396484375,27,384.5872802734375,270.65737915039063,28,393.81240844726563,268.19903564453125,29,392.0562744140625,268.16494750976563,30,371.20559692382813,217.72402954101563,31,371.54705810546875,223.53916931152344,32,419.800537109375,219.51812744140625,33,419.66815185546875,225.27188110351563,,,,,,,,,,,
20406,680070,Affectiva AFFDEX; Affectiva AFFDEX Landmarks,,,,,FaceRecording-1,20399,1.0571291446685791,0.53898435831069946,1.171950101852417,0.018707843497395515,0.00013108816347084939,0.25728288292884827,0.033846568316221237,61.810070037841797,-4.6536178588867188,98.549446105957031,54.743312835693359,2.8363516321405768E-05,0.00017602373554836959,0.00043542796629481018,0.0014049807796254754,0.29508420825004578,0.0025922278873622417,0.00024789292365312576,12.193875312805176,0.091768719255924225,0.042890399694442749,0.04154745489358902,8.6657399833711679E-07,2.6673482352634892E-05,0.00012760971731040627,51.997600555419922,0.67875206470489502,0.0126520786434412,0.062844514846801758,0.061976984143257141,-3.3262100219726563,-0.90691548585891724,2.2563676834106445,67.487510681152344,20399,640,480,0,345.30819702148438,250.61819458007813,1,359.9266357421875,278.66729736328125,2,389.38937377929688,292.93890380859375,3,420.23056030273438,283.9140625,4,438.63693237304688,259.04681396484375,5,358.362548828125,208.07469177246094,6,370.4508056640625,206.89170837402344,7,383.36447143554688,210.20599365234375,8,407.42327880859375,211.81135559082031,9,420.82794189453125,208.69599914550781,10,435.111572265625,210.96139526367188,11,395.32623291015625,222.09130859375,12,393.540771484375,244.89637756347656,13,382.22491455078125,245.45944213867188,14,393.39788818359375,249.5079345703125,15,405.3736572265625,247.78448486328125,16,362.26510620117188,220.90208435058594,17,380.79562377929688,220.62919616699219,18,410.6666259765625,222.39425659179688,19,429.68902587890625,223.83103942871094,20,376.60104370117188,269.06378173828125,21,390.42160034179688,264.32266235351563,22,393.50689697265625,265.9305419921875,23,396.68569946289063,264.41177368164063,24,407.46530151367188,269.69696044921875,25,398.97021484375,271.08233642578125,26,391.664794921875,271.58236694335938,27,384.44891357421875,271.08743286132813,28,393.63845825195313,268.40927124023438,29,391.86978149414063,268.45904541015625,30,370.93978881835938,217.91683959960938,31,371.40689086914063,223.46900939941406,32,419.7943115234375,219.6646728515625,33,419.67562866210938,225.22138977050781,,,,,,,,,,,
