0.9596,0
0.9596,10
0.9596,20
0.9596,30
0.9596,40
0.9594,50
0.9594,60
0.9594,70
0.9594,80
0.9594,90
0.9594,100
0.9594,110
0.9594,120
0.9594,130
0.9594,140
0.9594,150
0.9594,160
0.9594,170
0.9623,180
0.9623,190
0.9623,200
0.9623,210
0.9623,220
0.9623,230
0.9623,240
0.9623,250
0.9623,260
0.9623,270
0.9623,280
0.9623,290
0.9573,300
0.9573,310
0.9573,320
0.9573,330
0.9573,340
0.9573,350
0.9573,360
0.9573,370
0.9573,380
0.9573,390
0.9573,400
0.9573,410
0.9627,420
0.9627,430
0.9627,440
0.9627,450
0.9627,460
0.9627,470
0.9627,480
0.9627,490
0.9627,500
0.9627,510
0.9627,520
0.9627,530
0.9627,540
0.9607,550
0.9607,560
0.9607,570
0.9607,580
0.9607,590
0.9607,600
0.9607,610
0.9607,620
0.9607,630
0.9607,640
0.9607,650
0.9607,660
0.9649,670
0.9649,680
0.9649,690
0.9649,700
0.9649,710
0.9649,720
0.9649,730
0.9649,740
0.9649,750
0.9649,760
0.9649,770
0.9649,780
0.9649,790
0.9721,800
0.9721,810
0.9721,820
0.9721,830
0.9721,840
0.9721,850
0.9721,860
0.9721,870
0.9721,880
0.9721,890
0.9721,900
0.9721,910
0.9759,920
0.9759,930
0.9759,940
0.9759,950
0.9759,960
0.9759,970
0.9759,980
0.9759,990
0.9759,1000
0.9759,1010
0.9759,1020
0.9759,1030
0.9759,1040
0.9879,1050
0.9879,1060
0.9879,1070
0.9879,1080
0.9879,1090
0.9879,1100
0.9879,1110
0.9879,1120
0.9879,1130
0.9879,1140
0.9879,1150
0.9879,1160
0.9916,1170
0.9916,1180
0.9916,1190
0.9916,1200
0.9916,1210
0.9916,1220
0.9916,1230
0.9916,1240
0.9916,1250
0.9916,1260
0.9916,1270
0.9916,1280
0.9996,1290
0.9996,1300
0.9996,1310
0.9996,1320
0.9996,1330
0.9996,1340
0.9996,1350
0.9996,1360
0.9996,1370
0.9996,1380
0.9996,1390
0.9996,1400
0.9996,1410
1.006,1420
1.006,1430
1.006,1440
1.006,1450
1.006,1460
1.006,1470
1.006,1480
1.006,1490
1.006,1500
1.006,1510
1.006,1520
1.006,1530
1.011,1540
1.011,1550
1.011,1560
1.011,1570
1.011,1580
1.011,1590
1.011,1600
1.011,1610
1.011,1620
1.011,1630
1.011,1640
1.011,1650
1.011,1660
1.0227,1670
1.0227,1680
1.0227,1690
1.0227,1700
1.0227,1710
1.0227,1720
1.0227,1730
1.0227,1740
1.0227,1750
1.0227,1760
1.0227,1770
1.0227,1780
1.0251,1790
1.0251,1800
1.0251,1810
1.0251,1820
1.0251,1830
1.0251,1840
1.0251,1850
1.0251,1860
1.0251,1870
1.0251,1880
1.0251,1890
1.0251,1900
1.0331,1910
1.0331,1920
1.0331,1930
1.0331,1940
1.0331,1950
1.0331,1960
1.0331,1970
1.0331,1980
1.0331,1990
1.0331,2000
1.0331,2010
1.0331,2020
1.0331,2030
1.0348,2040
1.0348,2050
1.0348,2060
1.0348,2070
1.0348,2080
1.0348,2090
1.0348,2100
1.0348,2110
1.0348,2120
1.0348,2130
1.0348,2140
1.0348,2150
1.0339,2160
1.0339,2170
1.0339,2180
1.0339,2190
1.0339,2200
1.0339,2210
1.0339,2220
1.0339,2230
1.0339,2240
1.0339,2250
1.0339,2260
1.0339,2270
1.0339,2280
1.0384,2290
1.0384,2300
1.0384,2310
1.0384,2320
1.0384,2330
1.0384,2340
1.0384,2350
1.0384,2360
1.0384,2370
1.0384,2380
1.0384,2390
1.0384,2400
1.0342,2410
1.0342,2420
1.0342,2430
1.0342,2440
1.0342,2450
1.0342,2460
1.0342,2470
1.0342,2480
1.0342,2490
1.0342,2500
1.0342,2510
1.0342,2520
1.0395,2530
1.0395,2540
1.0395,2550
1.0395,2560
1.0395,2570
1.0395,2580
1.0395,2590
1.0395,2600
1.0395,2610
1.0395,2620
1.0395,2630
1.0395,2640
1.0395,2650
1.0392,2660
1.0392,2670
1.0392,2680
1.0392,2690
1.0392,2700
1.0392,2710
1.0392,2720
1.0392,2730
1.0392,2740
1.0392,2750
1.0392,2760
1.0392,2770
1.0395,2780
1.0395,2790
1.0395,2800
1.0395,2810
1.0395,2820
1.0395,2830
1.0395,2840
1.0395,2850
1.0395,2860
1.0395,2870
1.0395,2880
1.0395,2890
1.0447,2900
1.0447,2910
1.0447,2920
1.0447,2930
1.0447,2940
1.0447,2950
1.0447,2960
1.0447,2970
1.0447,2980
1.0447,2990
1.0447,3000
1.0447,3010
1.0447,3020
1.04,3030
1.04,3040
1.04,3050
1.04,3060
1.04,3070
1.04,3080
1.04,3090
1.04,3100
1.04,3110
1.04,3120
1.04,3130
1.04,3140
1.0437,3150
1.0437,3160
1.0437,3170
1.0437,3180
1.0437,3190
1.0437,3200
1.0437,3210
1.0437,3220
1.0437,3230
1.0437,3240
1.0437,3250
1.0437,3260
1.0437,3270
1.0415,3280
1.0415,3290
1.0415,3300
1.0415,3310
1.0415,3320
1.0415,3330
1.0415,3340
1.0415,3350
1.0415,3360
1.0415,3370
1.0415,3380
1.0415,3390
1.0414,3400
1.0414,3410
1.0414,3420
1.0414,3430
1.0414,3440
1.0414,3450
1.0414,3460
1.0414,3470
1.0414,3480
1.0414,3490
1.0414,3500
1.0414,3510
1.0414,3520
1.0447,3530
1.0447,3540
1.0447,3550
1.0447,3560
1.0447,3570
1.0447,3580
1.0447,3590
1.0447,3600
1.0447,3610
1.0447,3620
1.0447,3630
1.0447,3640
1.0407,3650
1.0407,3660
1.0407,3670
1.0407,3680
1.0407,3690
1.0407,3700
1.0407,3710
1.0407,3720
1.0407,3730
1.0407,3740
1.0407,3750
1.0407,3760
1.0407,3770
1.0453,3780
1.0453,3790
1.0453,3800
1.0453,3810
1.0453,3820
1.0453,3830
1.0453,3840
1.0453,3850
1.0453,3860
1.0453,3870
1.0453,3880
1.0453,3890
1.042,3900
1.042,3910
1.042,3920
1.042,3930
1.042,3940
1.042,3950
1.042,3960
1.042,3970
1.042,3980
1.042,3990
1.042,4000
1.042,4010
1.0418,4020
1.0418,4030
1.0418,4040
1.0418,4050
1.0418,4060
1.0418,4070
1.0418,4080
1.0418,4090
1.0418,4100
1.0418,4110
1.0418,4120
1.0418,4130
1.0418,4140
1.0429,4150
1.0429,4160
1.0429,4170
1.0429,4180
1.0429,4190
1.0429,4200
1.0429,4210
1.0429,4220
1.0429,4230
1.0429,4240
1.0429,4250
1.0429,4260
1.0379,4270
1.0379,4280
1.0379,4290
1.0379,4300
1.0379,4310
1.0379,4320
1.0379,4330
1.0379,4340
1.0379,4350
1.0379,4360
1.0379,4370
1.0379,4380
1.0415,4390
1.0415,4400
1.0415,4410
1.0415,4420
1.0415,4430
1.0415,4440
1.0415,4450
1.0415,4460
1.0415,4470
1.0415,4480
1.0415,4490
1.0415,4500
1.0415,4510
1.0375,4520
1.0375,4530
1.0375,4540
1.0375,4550
1.0375,4560
1.0375,4570
1.0375,4580
1.0375,4590
1.0375,4600
1.0375,4610
1.0375,4620
1.0375,4630
1.0381,4640
1.0381,4650
1.0381,4660
1.0381,4670
1.0381,4680
1.0381,4690
1.0381,4700
1.0381,4710
1.0381,4720
1.0381,4730
1.0381,4740
1.0381,4750
1.0381,4760
1.0392,4770
1.0392,4780
1.0392,4790
1.0392,4800
1.0392,4810
1.0392,4820
1.0392,4830
1.0392,4840
1.0392,4850
1.0392,4860
1.0392,4870
1.0392,4880
1.0353,4890
1.0353,4900
1.0353,4910
1.0353,4920
1.0353,4930
1.0353,4940
1.0353,4950
1.0353,4960
1.0353,4970
1.0353,4980
1.0353,4990
1.0353,5000
1.0398,5010
1.0398,5020
1.0398,5030
1.0398,5040
1.0398,5050
1.0398,5060
1.0398,5070
1.0398,5080
1.0398,5090
1.0398,5100
1.0398,5110
1.0398,5120
1.0398,5130
1.0364,5140
1.0364,5150
1.0364,5160
1.0364,5170
1.0364,5180
1.0364,5190
1.0364,5200
1.0364,5210
1.0364,5220
1.0364,5230
1.0364,5240
1.0364,5250
1.0387,5260
1.0387,5270
1.0387,5280
1.0387,5290
1.0387,5300
1.0387,5310
1.0387,5320
1.0387,5330
1.0387,5340
1.0387,5350
1.0387,5360
1.0387,5370
1.0387,5380
1.0403,5390
1.0403,5400
1.0403,5410
1.0403,5420
1.0403,5430
1.0403,5440
1.0403,5450
1.0403,5460
1.0403,5470
1.0403,5480
1.0403,5490
1.0403,5500
1.0375,5510
1.0375,5520
1.0375,5530
1.0375,5540
1.0375,5550
1.0375,5560
1.0375,5570
1.0375,5580
1.0375,5590
1.0375,5600
1.0375,5610
1.0375,5620
1.0437,5630
1.0437,5640
1.0437,5650
1.0437,5660
1.0437,5670
1.0437,5680
1.0437,5690
1.0437,5700
1.0437,5710
1.0437,5720
1.0437,5730
1.0437,5740
1.0437,5750
1.0434,5760
1.0434,5770
1.0434,5780
1.0434,5790
1.0434,5800
1.0434,5810
1.0434,5820
1.0434,5830
1.0434,5840
1.0434,5850
1.0434,5860
1.0434,5870
1.0496,5880
1.0496,5890
1.0496,5900
1.0496,5910
1.0496,5920
1.0496,5930
1.0496,5940
1.0496,5950
1.0496,5960
1.0496,5970
1.0496,5980
1.0496,5990
1.0496,6000
1.054,6010
1.054,6020
1.054,6030
1.054,6040
1.054,6050
1.054,6060
1.054,6070
1.054,6080
1.054,6090
1.054,6100
1.054,6110
1.054,6120
1.0535,6130
1.0535,6140
1.0535,6150
1.0535,6160
1.0535,6170
1.0535,6180
1.0535,6190
1.0535,6200
1.0535,6210
1.0535,6220
1.0535,6230
1.0535,6240
1.0535,6250
1.0588,6260
1.0588,6270
1.0588,6280
1.0588,6290
1.0588,6300
1.0588,6310
1.0588,6320
1.0588,6330
1.0588,6340
1.0588,6350
1.0588,6360
1.0588,6370
1.0548,6380
1.0548,6390
1.0548,6400
1.0548,6410
1.0548,6420
1.0548,6430
1.0548,6440
1.0548,6450
1.0548,6460
1.0548,6470
1.0548,6480
1.0548,6490
1.0579,6500
1.0579,6510
1.0579,6520
1.0579,6530
1.0579,6540
1.0579,6550
1.0579,6560
1.0579,6570
1.0579,6580
1.0579,6590
1.0579,6600
1.0579,6610
1.0579,6620
1.0583,6630
1.0583,6640
1.0583,6650
1.0583,6660
1.0583,6670
1.0583,6680
1.0583,6690
1.0583,6700
1.0583,6710
